,Location ID,Volume Count Start Date,Volume Count Total,day_of_week
733,4,2018-11-05,50519,Monday
734,4,2018-11-06,53524,Tuesday
735,4,2018-11-07,53073,Wednesday
736,4,2018-11-08,54235,Thursday
737,4,2018-11-09,56505,Friday
738,4,2018-11-10,36411,Saturday
739,4,2018-11-11,33036,Sunday
740,4,2018-11-12,42480,Monday
741,4,2018-11-13,52400,Tuesday
742,4,2018-11-14,53392,Wednesday
743,4,2018-11-15,53478,Thursday
744,4,2018-11-16,56893,Friday
745,4,2018-11-17,37895,Saturday
746,4,2018-11-18,29505,Sunday
747,4,2018-11-19,52511,Monday
748,4,2018-11-20,54706,Tuesday
749,4,2018-11-21,50507,Wednesday
750,4,2018-11-22,20728,Thursday
751,4,2018-11-23,28926,Friday
752,4,2018-11-24,30186,Saturday
753,4,2018-11-25,28470,Sunday
754,4,2018-11-26,49086,Monday
755,4,2018-11-27,51581,Tuesday
756,4,2018-11-28,51387,Wednesday
757,4,2018-11-29,52924,Thursday
758,4,2018-11-30,56350,Friday
759,4,2018-12-01,35315,Saturday
760,4,2018-12-02,32245,Sunday
761,4,2018-12-03,50734,Monday
762,4,2018-12-04,51513,Tuesday
763,4,2018-12-05,51654,Wednesday
764,4,2018-12-06,53998,Thursday
765,4,2018-12-07,56014,Friday
766,4,2018-12-08,35913,Saturday
767,4,2018-12-09,25839,Sunday
768,4,2018-12-10,50552,Monday
769,4,2018-12-11,53202,Tuesday
770,4,2018-12-12,52767,Wednesday
771,4,2018-12-13,54887,Thursday
772,4,2018-12-17,51567,Monday
773,4,2018-12-18,55173,Tuesday
774,4,2018-12-19,56394,Wednesday
775,4,2018-12-20,55503,Thursday
776,4,2018-12-21,58332,Friday
777,4,2018-12-22,35941,Saturday
778,4,2018-12-23,24821,Sunday
779,4,2018-12-24,24386,Monday
780,4,2018-12-25,16679,Tuesday
781,4,2018-12-26,34708,Wednesday
782,4,2018-12-27,42250,Thursday
783,4,2018-12-28,49055,Friday
784,4,2018-12-29,33933,Saturday
785,4,2018-12-30,31911,Sunday
786,4,2018-12-31,36044,Monday
787,4,2019-01-01,24011,Tuesday
788,4,2019-01-02,45565,Wednesday
789,4,2019-01-03,47628,Thursday
790,4,2019-01-04,50267,Friday
791,4,2019-01-05,34316,Saturday
792,4,2019-01-06,26942,Sunday
793,4,2019-01-07,46529,Monday
794,4,2019-01-08,51185,Tuesday
795,4,2019-01-09,51711,Wednesday
796,4,2019-01-10,52061,Thursday
797,4,2019-01-11,52808,Friday
798,4,2019-01-12,32399,Saturday
799,4,2019-01-13,26489,Sunday
800,4,2019-01-14,48404,Monday
801,4,2019-01-15,51306,Tuesday
802,4,2019-01-16,50730,Wednesday
803,4,2019-01-17,50717,Thursday
804,4,2019-01-18,53523,Friday
805,4,2019-01-19,34161,Saturday
806,4,2019-01-20,23200,Sunday
807,4,2019-01-21,34016,Monday
808,4,2019-01-22,50741,Tuesday
809,4,2019-01-23,49179,Wednesday
810,4,2019-01-24,51641,Thursday
811,4,2019-01-25,53621,Friday
812,4,2019-01-26,34471,Saturday
813,4,2019-01-27,27934,Sunday
814,4,2019-01-28,49186,Monday
815,4,2019-01-29,49026,Tuesday
816,4,2019-01-30,47432,Wednesday
817,4,2019-01-31,52192,Thursday
818,4,2019-02-01,55418,Friday
819,4,2019-02-02,36830,Saturday
820,4,2019-02-03,28004,Sunday
821,4,2019-02-04,48194,Monday
822,4,2019-02-05,51813,Tuesday
823,4,2019-02-06,49896,Wednesday
824,4,2019-02-07,51847,Thursday
825,4,2019-02-08,55419,Friday
826,4,2019-02-09,34454,Saturday
827,4,2019-02-10,27049,Sunday
828,4,2019-02-11,49352,Monday
829,4,2019-02-12,50142,Tuesday
830,4,2019-02-13,56439,Wednesday
831,4,2019-02-14,53873,Thursday
832,4,2019-02-15,56700,Friday
833,4,2019-02-16,36433,Saturday
834,4,2019-02-17,28327,Sunday
835,4,2019-02-18,40867,Monday
836,4,2019-02-19,51224,Tuesday
837,4,2019-02-20,49617,Wednesday
838,4,2019-02-21,53384,Thursday
839,4,2019-02-22,53421,Friday
840,4,2019-02-23,32205,Saturday
841,4,2019-02-24,29733,Sunday
842,4,2019-02-25,50778,Monday
843,4,2019-02-26,53439,Tuesday
844,4,2019-02-27,55107,Wednesday
845,4,2019-02-28,55273,Thursday
846,4,2019-03-01,57531,Friday
847,4,2019-03-02,38142,Saturday
848,4,2019-03-03,28044,Sunday
849,4,2019-03-04,48887,Monday
850,4,2019-03-05,52386,Tuesday
851,4,2019-03-06,52641,Wednesday
852,4,2019-03-07,53813,Thursday
853,4,2019-03-08,56445,Friday
854,4,2019-03-09,33858,Saturday
855,4,2019-03-11,47663,Monday
856,4,2019-03-13,51059,Wednesday
857,4,2019-03-14,51834,Thursday
858,4,2019-03-15,57118,Friday
859,4,2019-03-16,40181,Saturday
860,4,2019-03-17,34398,Sunday
861,4,2019-03-18,51643,Monday
862,4,2019-03-19,54593,Tuesday
863,4,2019-03-20,56425,Wednesday
864,4,2019-03-21,56708,Thursday
865,4,2019-03-22,63177,Friday
866,4,2019-03-23,44168,Saturday
867,4,2019-03-24,31803,Sunday
868,4,2019-03-25,52249,Monday
869,4,2019-03-26,54460,Tuesday
870,4,2019-03-27,57199,Wednesday
871,4,2019-03-28,59043,Thursday
872,4,2019-03-29,66891,Friday
873,4,2019-03-30,46438,Saturday
874,4,2019-03-31,34918,Sunday
875,4,2019-04-01,53313,Monday
876,4,2019-04-02,56999,Tuesday
877,4,2019-04-03,57245,Wednesday
878,4,2019-04-04,59462,Thursday
879,4,2019-04-05,61176,Friday
880,4,2019-04-06,49828,Saturday
881,4,2019-04-07,32637,Sunday
882,4,2019-04-08,48447,Monday
883,4,2019-04-09,55247,Tuesday
884,4,2019-04-10,56959,Wednesday
885,4,2019-04-11,55979,Thursday
886,4,2019-04-12,57340,Friday
887,4,2019-04-13,39443,Saturday
888,4,2019-04-14,30429,Sunday
889,4,2019-04-15,53724,Monday
890,4,2019-04-16,55983,Tuesday
891,4,2019-04-17,56124,Wednesday
892,4,2019-04-18,57765,Thursday
893,4,2019-04-19,51707,Friday
894,4,2019-04-20,36204,Saturday
895,4,2019-04-21,29042,Sunday
896,4,2019-04-22,52509,Monday
897,4,2019-04-23,53591,Tuesday
898,4,2019-04-24,54572,Wednesday
899,4,2019-04-25,54044,Thursday
900,4,2019-04-26,57717,Friday
901,4,2019-04-27,38000,Saturday
902,4,2019-04-28,31579,Sunday
903,4,2019-04-29,53597,Monday
904,4,2019-04-30,54608,Tuesday
905,4,2019-05-01,56584,Wednesday
906,4,2019-05-02,58658,Thursday
907,4,2019-05-03,60311,Friday
908,4,2019-05-04,39060,Saturday
909,4,2019-05-05,32118,Sunday
910,4,2019-05-06,52813,Monday
911,4,2019-05-07,55122,Tuesday
912,4,2019-05-08,56007,Wednesday
913,4,2019-07-01,51550,Monday
914,4,2019-07-02,53747,Tuesday
915,4,2019-07-03,56792,Wednesday
916,4,2019-07-04,31266,Thursday
917,4,2019-07-05,44202,Friday
918,4,2019-07-06,34825,Saturday
919,4,2019-07-07,30915,Sunday
920,4,2019-07-08,52342,Monday
921,4,2019-07-09,53922,Tuesday
922,4,2019-07-10,55215,Wednesday
923,4,2019-07-11,56807,Thursday
924,4,2019-07-12,59732,Friday
925,4,2019-07-13,38997,Saturday
926,4,2019-07-14,31969,Sunday
927,4,2019-07-15,50670,Monday
928,4,2019-07-16,53747,Tuesday
929,4,2019-07-17,54624,Wednesday
930,4,2019-07-18,57325,Thursday
931,4,2019-07-19,59878,Friday
932,4,2019-07-20,40414,Saturday
933,4,2019-07-21,31116,Sunday
934,4,2019-07-22,50592,Monday
935,4,2019-07-23,55078,Tuesday
936,4,2019-07-24,54499,Wednesday
937,4,2019-07-25,56355,Thursday
938,4,2019-07-26,59902,Friday
939,4,2019-07-27,33647,Saturday
940,4,2019-07-28,32030,Sunday
941,4,2019-07-29,51737,Monday
942,4,2019-07-30,53531,Tuesday
943,4,2019-07-31,55796,Wednesday
944,4,2019-08-01,57258,Thursday
945,4,2019-08-02,62431,Friday
946,4,2019-08-03,57708,Saturday
947,4,2019-08-04,47154,Sunday
948,4,2019-08-05,54659,Monday
949,4,2019-08-06,56948,Tuesday
950,4,2019-08-07,57331,Wednesday
951,4,2019-08-08,57327,Thursday
952,4,2019-08-09,59828,Friday
953,4,2019-08-10,39621,Saturday
954,4,2019-08-11,32113,Sunday
955,4,2019-08-12,52700,Monday
956,4,2019-08-13,54630,Tuesday
957,4,2019-08-14,56402,Wednesday
958,4,2019-08-15,58833,Thursday
959,4,2019-08-16,59461,Friday
960,4,2019-08-17,40559,Saturday
961,4,2019-08-18,31203,Sunday
962,4,2019-08-19,52645,Monday
963,4,2019-08-20,54919,Tuesday
964,4,2019-08-21,56299,Wednesday
965,4,2019-08-22,56244,Thursday
966,4,2019-08-23,57584,Friday
967,4,2019-08-24,38133,Saturday
968,4,2019-08-25,32189,Sunday
969,4,2019-08-26,50579,Monday
970,4,2019-08-27,54465,Tuesday
971,4,2019-08-28,57178,Wednesday
972,4,2019-08-29,57909,Thursday
973,4,2019-08-30,61057,Friday
974,4,2019-08-31,37101,Saturday
975,4,2019-09-01,31476,Sunday
976,4,2019-09-02,27324,Monday
977,4,2019-09-03,53616,Tuesday
978,4,2019-09-04,55157,Wednesday
979,4,2019-09-05,57250,Thursday
980,4,2019-09-06,58230,Friday
981,4,2019-09-07,38506,Saturday
982,4,2019-09-08,29906,Sunday
983,4,2019-09-09,51868,Monday
984,4,2019-09-10,54152,Tuesday
985,4,2019-09-11,56179,Wednesday
986,4,2019-09-12,57561,Thursday
987,4,2019-09-13,57663,Friday
988,4,2019-09-14,42399,Saturday
989,4,2019-09-15,34436,Sunday
990,4,2019-09-16,51295,Monday
991,4,2019-09-17,54709,Tuesday
992,4,2019-09-18,55678,Wednesday
993,4,2019-09-19,57288,Thursday
994,4,2019-09-20,59114,Friday
995,4,2019-09-21,37728,Saturday
996,4,2019-09-22,30315,Sunday
997,4,2019-09-23,50778,Monday
998,4,2019-09-24,53940,Tuesday
999,4,2019-09-25,55660,Wednesday
1000,4,2019-09-26,55752,Thursday
1001,4,2019-09-27,61047,Friday
1002,4,2019-09-28,54536,Saturday
1003,4,2019-09-29,45034,Sunday
1004,4,2019-09-30,51916,Monday
1005,4,2019-10-01,55540,Tuesday
1006,4,2019-10-02,55150,Wednesday
1007,4,2019-10-03,58037,Thursday
1008,4,2019-10-04,59796,Friday
1009,4,2019-10-05,40071,Saturday
1010,4,2019-10-06,32715,Sunday
1011,4,2019-10-07,48611,Monday
1012,4,2019-10-08,50966,Tuesday
1013,4,2019-10-09,51861,Wednesday
1014,4,2019-10-10,52837,Thursday
1015,4,2019-10-11,55755,Friday
1016,4,2019-10-12,42050,Saturday
1017,4,2019-10-13,30706,Sunday
1018,4,2019-10-14,52439,Monday
1019,4,2019-10-15,55265,Tuesday
1020,4,2019-10-16,55806,Wednesday
1021,4,2019-10-17,58486,Thursday
1022,4,2019-10-19,40286,Saturday
1023,4,2019-10-20,35535,Sunday
1024,4,2019-10-21,50734,Monday
1025,4,2019-10-22,55252,Tuesday
1026,4,2019-10-23,56047,Wednesday
1027,4,2019-10-24,58652,Thursday
1028,4,2019-10-25,61180,Friday
1029,4,2019-10-26,36129,Saturday
1030,4,2019-10-27,32813,Sunday
1031,4,2019-10-28,51094,Monday
1032,4,2019-10-29,55062,Tuesday
1033,4,2019-10-30,53554,Wednesday
1034,4,2019-10-31,53044,Thursday
1035,4,2019-11-01,56265,Friday
1036,4,2019-11-02,37307,Saturday
1037,4,2019-11-03,28875,Sunday
1038,4,2019-11-04,51250,Monday
1039,4,2019-11-05,53631,Tuesday
1040,4,2019-11-06,53952,Wednesday
1041,4,2019-11-07,54252,Thursday
1042,4,2019-11-08,57756,Friday
1043,4,2019-11-09,37903,Saturday
1044,4,2019-11-10,33487,Sunday
1045,4,2019-11-11,43582,Monday
1046,4,2019-11-12,48617,Tuesday
1047,4,2019-11-13,53921,Wednesday
1048,4,2019-11-14,55157,Thursday
1049,4,2019-11-15,56013,Friday
1050,4,2019-11-16,36793,Saturday
1051,4,2019-11-17,29009,Sunday
1052,4,2019-11-18,50291,Monday
1053,4,2019-11-19,54742,Tuesday
1054,4,2019-11-20,54338,Wednesday
1055,4,2019-11-21,54682,Thursday
1056,4,2019-11-22,55343,Friday
1057,4,2019-11-23,36085,Saturday
1058,4,2019-11-24,31431,Sunday
1059,4,2019-11-25,50040,Monday
1060,4,2019-11-26,54640,Tuesday
1061,4,2019-11-27,49218,Wednesday
1062,4,2019-11-28,20508,Thursday
1063,4,2019-11-29,29699,Friday
1064,4,2019-11-30,30182,Saturday
1065,4,2019-12-01,28892,Sunday
1066,4,2019-12-02,50306,Monday
1067,4,2019-12-03,53355,Tuesday
1068,4,2019-12-04,54487,Wednesday
1069,4,2019-12-05,56926,Thursday
1070,4,2019-12-06,55752,Friday
1071,4,2019-12-07,36857,Saturday
1072,4,2019-12-08,28274,Sunday
1073,4,2019-12-10,49138,Tuesday
1074,4,2019-12-11,53182,Wednesday
1075,4,2019-12-12,55369,Thursday
1076,4,2019-12-13,56612,Friday
1077,4,2019-12-14,39786,Saturday
1078,4,2019-12-15,33075,Sunday
1079,4,2019-12-16,49418,Monday
1080,4,2019-12-17,52400,Tuesday
1081,4,2019-12-18,53254,Wednesday
1082,4,2019-12-19,54930,Thursday
1083,4,2019-12-20,56941,Friday
1084,4,2019-12-21,39471,Saturday
1085,4,2019-12-22,31175,Sunday
1086,4,2019-12-23,42260,Monday
1087,4,2019-12-24,27356,Tuesday
1088,4,2019-12-25,16824,Wednesday
1089,4,2019-12-26,33974,Thursday
1090,4,2019-12-27,43550,Friday
1091,4,2019-12-28,32532,Saturday
1092,4,2019-12-29,25891,Sunday
1093,4,2019-12-30,46547,Monday
1094,4,2019-12-31,41252,Tuesday
1095,4,2021-06-17,56153,Thursday
1096,4,2021-06-18,58528,Friday
1097,4,2021-06-19,42652,Saturday
1098,4,2021-06-20,33042,Sunday
1099,4,2021-06-21,46777,Monday
1100,4,2021-06-22,54290,Tuesday
1101,4,2021-06-24,56610,Thursday
1102,4,2021-06-25,58986,Friday
1103,4,2021-06-26,44639,Saturday
1104,4,2021-06-27,34332,Sunday
1105,4,2021-06-28,48859,Monday
1106,4,2021-06-29,52826,Tuesday
1107,4,2021-07-07,52757,Wednesday
1108,4,2021-07-15,56866,Thursday
1109,4,2021-07-16,58709,Friday
1110,4,2021-07-17,44694,Saturday
1111,4,2021-07-18,33120,Sunday
1112,4,2021-07-19,48602,Monday
1113,4,2021-07-20,52477,Tuesday
1114,4,2021-07-21,53689,Wednesday
1115,4,2021-07-22,53934,Thursday
1116,4,2021-07-23,56939,Friday
1117,4,2021-07-24,38300,Saturday
1118,4,2021-07-25,36032,Sunday
1119,4,2021-07-26,47883,Monday
1120,4,2021-07-27,54144,Tuesday
1121,4,2021-07-28,52034,Wednesday
1122,4,2021-07-29,54521,Thursday
1123,4,2021-07-30,57635,Friday
1124,4,2021-07-31,48179,Saturday
1125,4,2021-08-01,34715,Sunday
1126,4,2021-08-02,47600,Monday
1127,4,2021-08-03,52459,Tuesday
1128,4,2021-08-04,54296,Wednesday
1129,4,2021-08-05,53300,Thursday
1130,4,2021-08-06,55025,Friday
1131,4,2021-08-07,39686,Saturday
1132,4,2021-08-08,33228,Sunday
1133,4,2021-08-09,49574,Monday
1134,4,2021-08-10,53771,Tuesday
1135,4,2021-08-11,54407,Wednesday
1136,4,2021-08-12,55816,Thursday
1137,4,2021-08-13,57334,Friday
1138,4,2021-08-14,39102,Saturday
1139,4,2021-08-15,32308,Sunday
1140,4,2021-08-16,48121,Monday
1141,4,2021-08-17,53350,Tuesday
1142,4,2021-08-18,51311,Wednesday
1143,4,2021-08-19,53148,Thursday
1144,4,2021-08-20,55182,Friday
1145,4,2021-08-21,35920,Saturday
1146,4,2021-08-22,29852,Sunday
1147,4,2021-08-23,48872,Monday
1148,4,2021-08-24,50890,Tuesday
1149,4,2021-08-25,51408,Wednesday
1150,4,2021-08-26,52340,Thursday
1151,4,2021-08-27,52611,Friday
1152,4,2021-08-28,39865,Saturday
1153,4,2021-08-29,30430,Sunday
1154,4,2021-08-30,45738,Monday
1155,4,2021-08-31,44763,Tuesday
1156,4,2022-02-09,57906,Wednesday
1157,4,2022-02-10,59667,Thursday
1158,4,2022-02-11,57955,Friday
1159,4,2022-02-12,37413,Saturday
1160,4,2022-02-13,28660,Sunday
1161,4,2022-02-14,54718,Monday
1162,4,2022-02-15,58087,Tuesday
1163,4,2022-02-16,55963,Wednesday
1164,4,2022-02-17,46672,Thursday
1165,4,2022-02-18,53081,Friday
1166,4,2022-02-19,40318,Saturday
1167,4,2022-02-20,31895,Sunday
1168,4,2022-02-21,47393,Monday
1169,4,2022-02-22,48426,Tuesday
1170,4,2022-02-23,52429,Wednesday
1171,4,2022-02-24,50357,Thursday
1172,4,2022-02-25,55972,Friday
1173,4,2022-02-26,39584,Saturday
1174,4,2022-02-27,32981,Sunday
1175,4,2022-02-28,50214,Monday
1176,4,2022-03-01,55132,Tuesday
1177,4,2022-03-02,54551,Wednesday
1178,4,2022-03-03,57925,Thursday
1179,4,2022-03-04,59596,Friday
1180,4,2022-03-05,40952,Saturday
1181,4,2022-03-06,31588,Sunday
1182,4,2022-03-07,47351,Monday
1183,4,2022-03-08,52141,Tuesday
1184,4,2022-03-09,55141,Wednesday
1185,4,2022-03-10,54896,Thursday
1186,4,2022-03-11,56026,Friday
1187,4,2022-03-12,29538,Saturday
1188,4,2022-03-13,30877,Sunday
1189,4,2022-03-14,44199,Monday
1190,4,2022-03-15,48384,Tuesday
1191,4,2022-03-16,50631,Wednesday
1192,4,2022-03-17,49841,Thursday
1193,4,2022-03-18,51628,Friday
1194,4,2022-03-19,41798,Saturday
1195,4,2022-03-20,35901,Sunday
1196,4,2022-03-21,50624,Monday
1197,4,2022-03-22,52344,Tuesday
1198,4,2022-03-23,54731,Wednesday
1199,4,2022-03-24,55360,Thursday
1200,4,2022-03-25,59303,Friday
1201,4,2022-03-26,49011,Saturday
1202,4,2022-03-27,36049,Sunday
1203,4,2022-03-28,52909,Monday
1204,4,2022-03-29,54706,Tuesday
1205,4,2022-03-30,53416,Wednesday
1206,4,2022-03-31,57187,Thursday
1207,4,2022-04-01,64330,Friday
1208,4,2022-04-02,48613,Saturday
1209,4,2022-04-03,38042,Sunday
1210,4,2022-04-04,51062,Monday
1211,4,2022-04-05,54030,Tuesday
1212,4,2022-04-06,53539,Wednesday
1213,4,2022-04-07,57346,Thursday
1214,4,2022-04-08,57105,Friday
1215,4,2022-04-09,48747,Saturday
1216,4,2022-04-10,38002,Sunday
1217,4,2022-04-12,51429,Tuesday
1218,4,2022-04-13,53409,Wednesday
1219,4,2022-04-14,59438,Thursday
1220,4,2022-04-15,52314,Friday
1221,4,2022-04-16,40828,Saturday
1222,4,2022-04-17,31651,Sunday
1223,4,2022-04-18,49983,Monday
1224,4,2022-04-19,55536,Tuesday
1225,4,2022-04-20,55613,Wednesday
1226,4,2022-04-21,57069,Thursday
1227,4,2022-04-22,60806,Friday
1228,4,2022-04-23,42885,Saturday
1229,4,2022-04-24,36622,Sunday
1230,4,2022-04-25,48841,Monday
1231,4,2022-04-26,54223,Tuesday
1232,4,2022-04-27,56384,Wednesday
1233,4,2022-04-28,58002,Thursday
1234,4,2022-04-29,57980,Friday
1235,4,2022-04-30,44140,Saturday
1236,4,2022-05-01,36891,Sunday
1237,4,2022-05-02,51745,Monday
1238,4,2022-05-03,52506,Tuesday
1239,4,2022-05-04,58470,Wednesday
1240,4,2022-05-05,59006,Thursday
1241,4,2022-05-06,58935,Friday
1242,4,2022-05-07,42927,Saturday
1243,4,2022-05-08,36949,Sunday
1244,4,2022-05-09,51474,Monday
1245,4,2022-05-10,56187,Tuesday
1246,4,2022-05-11,56780,Wednesday
1247,4,2022-05-12,57661,Thursday
1248,4,2022-05-13,60761,Friday
1249,4,2022-05-14,42724,Saturday
1250,4,2022-05-15,35216,Sunday
1251,4,2022-05-16,51961,Monday
1252,4,2022-05-17,55964,Tuesday
1253,4,2022-05-18,52942,Wednesday
1254,4,2022-05-19,57242,Thursday
1255,4,2022-05-20,58516,Friday
1256,4,2022-05-21,44326,Saturday
1257,4,2022-05-22,37869,Sunday
1258,4,2022-05-23,49183,Monday
1259,4,2022-05-24,54395,Tuesday
1260,4,2022-05-25,54147,Wednesday
1261,4,2022-05-26,55325,Thursday
1262,4,2022-05-27,56132,Friday
1263,4,2022-05-28,36902,Saturday
1264,4,2022-06-06,47994,Monday
1265,4,2022-06-07,53070,Tuesday
1266,4,2022-06-08,53015,Wednesday
1267,4,2022-06-09,55213,Thursday
1268,4,2022-06-10,56581,Friday
1269,4,2022-06-11,42551,Saturday
1270,4,2022-06-12,35678,Sunday
1271,4,2022-06-13,51038,Monday
1272,4,2022-06-14,53541,Tuesday
1273,4,2022-06-15,53644,Wednesday
1274,4,2022-06-16,54632,Thursday
1275,4,2022-06-17,56355,Friday
1276,4,2022-06-18,44003,Saturday
1277,4,2022-06-19,34879,Sunday
1278,4,2022-06-20,45133,Monday
1279,4,2022-06-21,52393,Tuesday
1280,4,2022-06-22,54437,Wednesday
1281,4,2022-06-23,56786,Thursday
1282,4,2022-06-24,58382,Friday
1283,4,2022-06-25,45282,Saturday
1284,4,2022-06-26,34472,Sunday
1285,4,2022-06-27,49018,Monday
1286,4,2022-06-28,53166,Tuesday
1287,4,2022-06-29,56166,Wednesday
1288,4,2022-06-30,56709,Thursday
1289,4,2022-07-01,59183,Friday
1290,4,2022-07-02,36844,Saturday
1291,4,2022-07-03,30319,Sunday
1292,4,2022-07-04,27870,Monday
1293,4,2022-07-05,51535,Tuesday
1294,4,2022-07-06,50818,Wednesday
1295,4,2022-07-08,55372,Friday
1296,4,2022-07-09,41287,Saturday
1297,4,2022-07-10,33649,Sunday
1298,4,2022-07-11,48948,Monday
1299,4,2022-07-12,50460,Tuesday
1300,4,2022-07-13,53888,Wednesday
1301,4,2022-07-14,55778,Thursday
1302,4,2022-07-15,57484,Friday
1303,4,2022-07-16,41530,Saturday
1304,4,2022-07-17,32489,Sunday
1305,4,2022-07-18,47098,Monday
1306,4,2022-07-19,51687,Tuesday
1307,4,2022-07-20,53256,Wednesday
1308,4,2022-07-21,54107,Thursday
1309,4,2022-07-22,55308,Friday
1310,4,2022-07-23,40079,Saturday
1311,4,2022-07-24,33119,Sunday
1312,4,2022-07-25,48193,Monday
1313,4,2022-07-26,52409,Tuesday
1314,4,2022-07-27,54241,Wednesday
1315,4,2022-07-28,54237,Thursday
1316,4,2022-07-29,55728,Friday
1317,4,2022-07-30,43852,Saturday
1318,4,2022-07-31,36345,Sunday
1319,4,2022-08-01,49163,Monday
1320,4,2022-08-02,52514,Tuesday
1321,4,2022-08-04,53456,Thursday
1322,4,2022-08-08,51679,Monday
1323,4,2022-08-09,53861,Tuesday
1324,4,2022-08-10,54837,Wednesday
1325,4,2022-08-11,56458,Thursday
1326,4,2022-08-17,55887,Wednesday
1327,4,2022-08-18,55565,Thursday
1328,4,2022-08-19,58327,Friday
1329,4,2022-08-20,40357,Saturday
1330,4,2022-08-21,30443,Sunday
1331,4,2022-08-22,50289,Monday
1332,4,2022-08-23,54470,Tuesday
1333,4,2022-08-24,55103,Wednesday
1334,4,2022-08-25,55690,Thursday
1335,4,2022-08-26,57698,Friday
1336,4,2022-08-27,40488,Saturday
1337,4,2022-08-28,31490,Sunday
1338,4,2022-08-29,48499,Monday
1339,4,2022-08-30,54684,Tuesday
1340,4,2022-08-31,55847,Wednesday
1341,4,2022-09-01,56898,Thursday
1342,4,2022-09-02,55425,Friday
1343,4,2022-09-03,35615,Saturday
1344,4,2022-09-04,29876,Sunday
1345,4,2022-09-05,26822,Monday
1346,4,2022-09-06,52602,Tuesday
1347,4,2022-09-07,56992,Wednesday
1348,4,2022-09-08,57067,Thursday
1349,4,2022-09-09,57964,Friday
1350,4,2022-09-10,41369,Saturday
1351,4,2022-09-11,33703,Sunday
1352,4,2022-09-12,52787,Monday
1353,4,2022-09-13,54572,Tuesday
1354,4,2022-09-14,57268,Wednesday
1355,4,2022-09-15,58885,Thursday
1356,4,2022-09-16,60306,Friday
1357,4,2022-09-17,41777,Saturday
1358,4,2022-09-18,34509,Sunday
1359,4,2022-09-19,53542,Monday
1360,4,2022-09-20,56246,Tuesday
1361,4,2022-09-21,56250,Wednesday
1362,4,2022-09-22,57416,Thursday
1363,4,2022-09-23,59341,Friday
1364,4,2022-09-24,40545,Saturday
1365,4,2022-09-25,35504,Sunday
1366,4,2022-09-26,52501,Monday
1367,4,2022-09-27,55539,Tuesday
1368,4,2022-09-28,56470,Wednesday
1369,4,2022-09-29,57331,Thursday
1370,4,2022-09-30,62909,Friday
1371,4,2022-10-01,42644,Saturday
1372,4,2022-10-02,36002,Sunday
1373,4,2022-10-04,56074,Tuesday
1374,4,2022-10-05,56319,Wednesday
1375,4,2022-10-06,59905,Thursday
1376,4,2022-10-07,60312,Friday
1377,4,2022-10-08,43201,Saturday
1378,4,2022-10-09,34941,Sunday
1379,4,2022-10-10,47327,Monday
1380,4,2022-10-11,51713,Tuesday
1381,4,2022-10-12,51184,Wednesday
1382,4,2022-10-13,56510,Thursday
1383,4,2022-10-14,55878,Friday
1384,4,2022-10-15,41474,Saturday
1385,4,2022-10-16,32861,Sunday
1386,4,2022-10-17,52010,Monday
1387,4,2022-10-18,55852,Tuesday
1388,4,2022-10-19,60600,Wednesday
1389,4,2022-10-20,59550,Thursday
1390,4,2022-10-24,51700,Monday
1391,4,2022-10-25,52593,Tuesday
1392,4,2022-10-26,55967,Wednesday
1393,4,2022-10-27,59672,Thursday
1394,4,2022-10-28,58352,Friday
1395,4,2022-10-29,40215,Saturday
1396,4,2022-10-30,30484,Sunday
1397,4,2022-10-31,51078,Monday
1398,4,2022-11-01,53579,Tuesday
1399,4,2022-11-02,55278,Wednesday
1400,4,2022-11-03,56072,Thursday
1401,4,2022-11-04,60179,Friday
1402,4,2022-11-05,35316,Saturday
1403,4,2022-11-06,31460,Sunday
1404,4,2022-11-07,53364,Monday
1405,4,2022-11-08,53091,Tuesday
1406,4,2022-11-09,55990,Wednesday
1407,4,2022-11-10,58806,Thursday
1408,4,2022-11-11,51852,Friday
1409,4,2022-11-12,37443,Saturday
1410,4,2022-11-13,35384,Sunday
1411,4,2022-11-14,49416,Monday
1412,4,2022-11-15,52976,Tuesday
1413,4,2022-11-16,54240,Wednesday
1414,4,2022-11-17,58213,Thursday
1415,4,2022-11-18,62742,Friday
1416,4,2022-11-19,42262,Saturday
1417,4,2022-11-20,31964,Sunday
1418,4,2022-11-21,50293,Monday
1419,4,2022-11-22,56075,Tuesday
1420,4,2022-11-23,48036,Wednesday
1421,4,2022-11-24,19960,Thursday
1422,4,2022-11-25,30176,Friday
1423,4,2022-11-26,34019,Saturday
1424,4,2022-11-27,32539,Sunday
1425,4,2022-11-28,47747,Monday
1426,4,2022-11-29,51558,Tuesday
1427,4,2022-11-30,53562,Wednesday
1428,4,2022-12-01,53832,Thursday
1429,4,2022-12-02,55569,Friday
1430,4,2022-12-03,39975,Saturday
1431,4,2022-12-04,28693,Sunday
1432,4,2022-12-05,48857,Monday
1433,4,2022-12-06,52873,Tuesday
1434,4,2022-12-07,53256,Wednesday
1435,4,2022-12-08,54284,Thursday
1436,4,2022-12-09,56702,Friday
1437,4,2022-12-10,42500,Saturday
1438,4,2022-12-11,33767,Sunday
1439,4,2022-12-12,49862,Monday
1440,4,2022-12-13,54475,Tuesday
1441,4,2022-12-14,53129,Wednesday
1442,4,2022-12-15,58126,Thursday
1443,4,2022-12-16,60545,Friday
